query_id,query_text,pred_x,pred_y,pred_w,pred_h
MI3_240820_TY1_0184_3_V02-8_1,고용 및 임금에 대한 꺾은선형 차트에 대해 알려주세요,429.1992211341858,2184.0118658542633,1666.0822248458862,945.5829529762268
MI3_240820_TY1_0184_4_V02-4_1,소비자물가 상승률 추이 차트(꺾은선형)에 대해 알려주세요,399.5501732826233,2277.662676215172,1684.104380607605,772.5745179653168
MI3_240820_TY1_0184_5_V02-8_1,금융시장 동향에 대해 알려주세요,397.2909736633301,1141.7065249681473,1764.181318283081,674.2227721214294
MI3_240820_TY1_0184_6_V02-4_1,전기비연율 실질GDP 성장률 전망 차트(꺾은선형)에 대해 알려주세요,380.6038498878479,1390.4443228542805,1715.065770149231,466.79233425855637
MI3_240820_TY1_0184_7_V02-4_1,CPI 상승률 추이와 차트(꺾은선형)에 대해 알려주세요,332.78748750686646,2131.451246201992,1807.9421043395996,957.5482007265091
MI3_240820_TY1_0184_8_V01_1,일본 2014.4/4분기 GDP 성장률 차트(혼합형)에 대해 알려주세요,371.8548560142517,1654.029455423355,1779.5614957809448,867.8822865486145
MI3_240820_TY1_0235_1_V02-8_1,국내은행의 영업행태와 위험성 및 수익성 간의 관계에 대한 혼합형 차트에 대해 알려주세요,375.6049633026123,1577.9577287435532,1713.8258600234985,673.622047662735
MI3_240820_TY1_0235_2_V02-8_1,BOK 경제리뷰 No. 2013-8 (그림 2) 혼합형에 대해 알려주세요,380.87059020996094,1512.33365213871,1689.3374872207642,709.6692788600922
MI3_240820_TY1_0235_3_V02-8_1,국내은행의 영업행태와 위험성 및 수익성 간의 관계에서 혼합형 차트에 대해 알려주세요,381.9149351119995,1309.0341881215572,1690.788779258728,658.1851750016212
MI3_240820_TY1_0235_4_V01_1,BOK 경제리뷰 No. 2013-8에 포함된 차트(세로 막대형)에 대해 알려주세요,460.7586884498596,1473.3595358133316,1522.784652709961,419.56641125679016
MI3_240820_TY1_0235_5_V02-4_1,국내은행의 영업행태와 위험성 간의 관계 꺾은선형 차트에 대해 알려주세요,379.18869972229004,1173.8828157186508,1727.0348644256592,697.2612764835358
MI3_240820_TY1_0235_6_V02-4_1,BOK 경제리뷰 No. 2013-8 비이자 수익 비중 및 EDF 추이에 대해 알려주세요,363.4053444862366,791.3809781074524,1709.9683618545532,1938.0713415145874
MI3_240820_TY1_0235_7_V02-4_1,국내은행의 영업행태와 위험성 및 수익성 간의 관계 차트(꺾은선형)에 대해 알려주세요,377.3746585845947,1227.689394980669,1710.4400539398193,755.4315502047539
MI3_240820_TY1_0235_8_V02-4_1,BOK 경제리뷰 No. 2013-8 비이자 수익비중 및 ROA 추이에 대해 알려주세요,378.0212211608887,1423.1652227044106,1698.4991931915283,1492.8451303243637
MI3_240820_TY1_0248_1_V02-8_1,Figure 2: Components of capital flows 혼합형에 대해 알려주세요,657.297340631485,1184.6877536177635,1233.4901022911072,938.3087087869644
MI3_240820_TY1_0249_1_V02-8_1,주요국 중앙은행의 DSGE 모형 개발현황 및 향후 개선과제와 관련된 혼합형 차트에 대해 알려주세요,729.1291272640228,1058.5992600023746,1064.054787158966,782.4166867136955
MI3_240820_TY1_0249_2_V01_1,글로벌 금융위기 이전에 개발된 DSGE 모형 차트(혼합형)에 대해 알려주세요,380.504367351532,567.384408056736,1693.9479780197144,1620.1579424142838
MI3_240820_TY1_0249_3_V01_1,금융마찰 Ricardian 중앙은행 모형 UIP 조건 성립 여부 자료 도입 여부 대등정리 성립 여부에 대해 알려주세요,387.1064305305481,588.0181850194931,1722.8106260299683,1427.6627628803253
MI3_240820_TY1_0249_4_V01_1,한국은행의 DSGE 모형에 대해 알려주세요.,402.50545501708984,1676.753666728735,1694.9012660980225,579.6546180844307
MI3_240820_TY1_0249_5_V01_1,주요국 중앙은행의 DSGE 모형 개발현황 및 향후 개선과제 V에 대해 알려주세요,379.6729564666748,857.6773412823677,1739.986515045166,1267.4500933885574
MI3_240820_TY1_0249_6_V01_1,BOK 경제연구 제 2012-14 (2012.11) 중앙은행 모형 UIP 성립 여부 차트에 대해 알려주세요,381.75654649734497,852.1282196640968,1717.9098176956177,1311.4085708856583
MI3_240820_TY1_0255_1_V01_1,2015년 한국은행 국제컨퍼런스 프로그램 표에 대해 알려주세요,405.23797273635864,1315.9387557208538,1618.115086555481,841.6160643696785
MI3_240820_TY1_0310_2_V02-8_1,연령별 고용의 변동성을 다룬 혼합형 차트에 대해 알려주세요,571.5515613555908,852.2949452698231,1266.806035041809,780.3027555346489
MI3_240820_TY1_0310_4_V02-4_1,이 보고서의 현금영수증 발급 건수 및 금액에 대해 알려주세요,579.1106081008911,610.7186381220818,1318.2550621032715,890.3749533891678
MI3_240820_TY1_0439_2_V01_1,Ⅱ 주요국의 TR 설립 및 운영 현황 표에 대해 알려주세요,395.10472297668457,2386.399945348501,1674.8907899856567,666.6097448468208
MI3_240820_TY1_0470_1_V02-4_2,미국의 실질주택가격에 대해 알려주세요,342.9339671134949,956.1616521477699,1548.3741331100464,1397.4733792543411
MI3_240820_TY1_0470_2_V02-6_1,환율변화와 산업생산에 대해 알려주세요,377.320556640625,652.2071511745453,1319.1328144073486,1146.3844602108002
MI3_240820_TY1_0470_3_V01_1,이 문서에서는 주어진 데이터에서 회귀 결과를 나타내는 표와 관련된 내용을 설명해 주세요.,327.6305079460144,737.8572233915329,1585.7078742980957,1795.6726717948914
MI3_240820_TY1_0470_4_V02-4_2,세계 산업생산 세계주가지수 꺾은선형에 대해 알려주세요,393.29888582229614,1504.8472568690777,1355.6114196777344,791.6840062737465
MI3_240820_TY1_0470_5_V02-4_2,중앙은행 할인율(7개국 평균) 차트(꺾은선형)에 대해 알려주세요,428.3418309688568,1459.2831273674965,1149.6484971046448,672.7184518575668
MI3_240820_TY1_0470_6_V02-4_1,제목에 포함된 내용으로 19개국 통화량에 대한 꺾은선형 차트에 대해 알려주세요,389.7574257850647,1660.7845214605331,1392.8931283950806,727.2970812320709
MI3_240820_TY1_0491_1_V02-4_2,강릉 상업용건축물 허가·착공면적 차트(꺾은선형)에 대해 알려주세요,481.2908935546875,2269.3236777186394,1647.9357528686523,661.2076679468155
MI3_240820_TY1_0491_2_V02-4_2,강릉지역 상가 분기소득 및 자본수익률 (%) 차트(꺾은선형)에 대해 알려주세요,505.6225776672363,809.3884412646294,1547.3747253417969,611.0205162763596
MI3_240820_TY1_0491_3_V02-8_1,강릉시 건축물 현황 거래량 혼합형에 대해 알려주세요,484.32865858078003,1562.1353668272495,1638.6894941329956,663.1223856806755
MI3_240820_TY1_0491_4_V02-4_1,(%) 차트(꺾은선형)에 대해 알려주세요,441.19351863861084,1492.775240957737,1703.9924621582031,728.8193835020065
MI3_240820_TY1_0491_5_V01_1,강릉시 평균 지가 변동률에 대해 알려주세요,425.52878856658936,605.5325543880463,1730.408697128296,962.000524520874
MI3_240820_TY1_0491_6_V02-4_1,강릉지역 상가 분기 투자수익률 추이에 대해 알려주세요,361.4267063140869,618.6452004909515,1757.2086715698242,1828.5701246261597
MI3_240820_TY1_0491_7_V02-4_2,Ⅲ 리스크 요인 차트(꺾은선형)에 대해 알려주세요,403.7118101119995,1447.503319054842,1742.6924991607666,683.54555362463
MI3_240820_TY1_0491_8_V02-4_1,강릉시 비주택 부동산대출 비중 추이와 관련된 꺾은선형 그래프에 대해 알려주세요,456.96911334991455,2244.1641591489315,1593.208532333374,580.417389690876
MI3_240820_TY1_0505_1_V02-8_2,강원지역 금융기관 수신 증감액 추이에 대해 알려주세요,296.2273597717285,2262.6456363499165,1866.037096977234,699.7561230063438
MI3_240820_TY1_0505_2_V01_1,"나. 수신 (전월말대비 증감액, 억원, %)에 대해 알려주세요",288.8237452507019,1679.6725279092789,1891.0153436660767,1475.8001749515533
MI3_240820_TY1_0505_3_V01_1,비은행기관 수신 동향에 대한 차트에 대해 알려주세요,299.89394903182983,1586.8283464312553,1868.1714630126953,989.8037377595901
MI3_240820_TY1_0505_4_V01_1,제목에 대한 설명과 관련된 데이터 및 통계 정보를 제공하는 총대출금(여신) 관련 표에 대해 알려주세요,286.26572847366333,1767.1452123522758,1896.186809539795,1404.5352894067764
MI3_240820_TY1_0505_5_V01_1,비은행기관 여신 동향에 대해 알려주세요,305.32572507858276,1710.4159559607506,1877.0511293411255,1258.7869483232498
MI3_240820_TY1_0505_6_V02-8_1,금융기관 중소기업대출 증감액 추이에 대해 알려주세요,337.3035955429077,1325.8519377112389,1775.7600212097168,950.9274770021439
MI3_240820_TY1_0505_7_V02-4_1,가계대출 전년동월비 꺾은선형 차트에 대해 알려주세요,312.1739077568054,2374.113765835762,1818.5586500167847,609.3861401081085
MI3_240820_TY1_0505_8_V02-8_1,자산운용사 수신 증감액 추이 본문과 자산운용사 수신 증감액 추이 차트(혼합형)에 대해 알려주세요,372.4620985984802,2080.1739354133606,1693.781533241272,919.8603205680847
MI3_240820_TY1_0522_1_V02-8_2,잔액 증감 추이에 대해 알려주세요,436.61865234375,2074.0648363530636,1575.4517126083374,800.1570857167244
MI3_240820_TY1_0522_2_V01_1,나. 수신 예금은행 수신 동향 차트(세로 막대형)에 대해 알려주세요,425.7811903953552,1614.3996231555939,1625.5313396453857,1060.3027153015137
MI3_240820_TY1_0522_3_V01_1,"제목에 해당하는 정보와 소제목, 기간중 잔액 증감, 억원, %의 데이터에 대해 알려주세요.",431.22153997421265,1667.7693285346031,1612.8701543807983,971.7832585573196
MI3_240820_TY1_0522_4_V01_1,2021~2022년 예금은행 여신 동향 차트(세로 막대형)에 대해 알려주세요,430.30409812927246,1526.752607345581,1617.8748798370361,1348.903039932251
MI3_240820_TY1_0522_5_V01_1,비은행예금취급기관 여신 동향과 관련된 표에 대해 알려주세요,441.9684624671936,1754.8829478621483,1611.0927724838257,1112.9110604524612
MI3_240820_TY1_0522_6_V02-8_1,강원지역 금융기관별 중소기업대출 추이 차트(혼합형)에 대해 알려주세요,474.0703535079956,2245.4570862948895,1531.856632232666,592.86198335886
MI3_240820_TY1_0522_7_V02-4_1,강원지역 가계대출 증감률 추이 꺾은선형 차트에 대해 알려주세요,435.9446692466736,2066.31916564703,1616.2496042251587,796.8789764642715
MI3_240820_TY1_0531_1_V01_1,"에 대한 스웨덴, 영국, 프랑스의 협동조합 실태 차트(세로 막대형)에 대해 알려주세요",358.3264136314392,691.0800664424896,1842.372965812683,1198.0605638027191
MI3_240820_TY1_0531_2_V02-1_1,에 대한 차트(세로 막대형)와 관련된 내용을 알려주세요.,353.80232334136963,1072.3738164305687,1784.5325183868408,1347.0583161115646
MI3_240820_TY1_0531_3_V01_1,사회적금융의 의미 비교 표에 대해 알려주세요,358.4023928642273,355.8411874473095,1815.2773523330688,593.5996637940407
MI3_240820_TY1_0531_4_V01_1,사회적금융과 관련된 이슈 차트에 대해 알려주세요,344.5078754425049,1072.0008988976479,1794.8866844177246,956.2990785837173
MI3_240820_TY1_0531_5_V01_1,IV. 강원도의 사회적경제 금융지원 방안 1. 강원도의 사회적경제 현황 <표 4-1> 강원도 사회적경제 조직의 현황에 대해 알려주세요,372.2281002998352,2031.6626126170158,1735.5100965499878,936.0074301958084
MI3_240820_TY1_0533_1_V02-4_1,강원지역 청년층 인구의 유출과 정책과제 I. 문제 제기 꺾은선형에 대해 알려주세요,437.29034423828125,1873.604124724865,1617.9895877838135,970.3204432725906
MI3_240820_TY1_0533_2_V02-4_1,<그림 2> 강원도 청년층(20~29세) 고용률 추이 꺾은선형에 대해 알려주세요,452.0071816444397,1566.594407737255,1507.3820066452026,831.820941567421
MI3_240820_TY1_0533_3_V02-1_1,강원지역 청년층 인구의 유출과 정책과제에 대한 차트(세로 막대형)에 대해 알려주세요.,398.5849118232727,584.2744777202606,1621.710352897644,979.7236733436584
MI3_240820_TY1_0533_4_V01_1,<표 1> 시도별 전입과 전출 및 순이동 차트(세로 막대형)에 대해 알려주세요,352.4609351158142,1469.0083085298538,1764.7791004180908,1237.9086892604828
MI3_240820_TY1_0533_5_V01_1,2017-06 한국은행 강원본부 2. 지역별 인구이동의 특성 차트(표) 에 대해 알려주세요,373.6993479728699,741.6993612647057,1736.6471242904663,1238.717565894127
MI3_240820_TY1_0533_6_V01_1,"2005년 전출지별 이동자 수(총 3,077,715명) 표에 대해 알려주세요",374.04849767684937,1075.8866849541664,1748.4753465652466,1205.2921530008316
MI3_240820_TY1_0533_7_V01_1,강원지역 청년층 인구의 유출과 정책과제 본문 표준오차에 대해 알려주세요,367.02226638793945,1046.7187210917473,1761.9705295562744,815.3128327131271
MI3_240820_TY1_0533_8_V01_1,강원지역 청년층 인구의 유출과 정책과제와 관련된 추정계수 표준오차에 대해 알려주세요.,348.8975238800049,541.9284738898277,1784.8263835906982,1299.5586379766464
MI3_240820_TY1_0543_1_V02-8_2,강원지역 금융기관 잔액 증감 추이 혼합형 차트에 대해 알려주세요,434.03698444366455,2078.839921474457,1597.2877597808838,783.5981149673462
MI3_240820_TY1_0543_2_V01_1,나. 수신 예금은행 수신 동향 차트에 대해 알려주세요,434.6846556663513,1608.2542203068733,1613.130316734314,1064.3569258451462
MI3_240820_TY1_0543_3_V01_1,비은행예금취급기관 수신 동향에 대한 차트에 대해 알려주세요,426.8297481536865,1588.1781207621098,1641.0946655273438,831.182632625103
MI3_240820_TY1_0543_4_V01_1,제목에 대해 알려주세요 총대출금(여신) 차트에 대해 알려주세요,419.51371669769287,1742.0881232619286,1626.4900970458984,1117.6900922060013
MI3_240820_TY1_0543_5_V01_1,비은행예금취급기관 여신 동향에 대해 알려주세요,447.42891550064087,1697.9401028752327,1597.718358039856,935.5434526205063
MI3_240820_TY1_0543_6_V02-4_1,강원중소기업 대출 증감률(전년동월말대비) 꺾은선형 차트에 대해 알려주세요,491.70987844467163,2169.7617010474205,1507.3252439498901,638.7648698091507
MI3_240820_TY1_0543_7_V02-4_1,"강원지역 가계대출 증감률 추이 (전년동월말대비, %) 차트(꺾은선형)에 대해 알려주세요",473.67900133132935,2028.3222458958626,1533.9182710647583,829.2513965368271
MI3_240820_TY1_0558_1_V02-8_2,강원지역 금융기관 여신 잔액 증감 추이 차트(혼합형)에 대해 알려주세요,442.387900352478,2234.8530345857143,1578.8348579406738,699.5761983990669
MI3_240820_TY1_0558_2_V01_1,에 대한 에 대해 알려주세요,438.4518361091614,1671.0955291986465,1617.3322343826294,1152.1897208690643
MI3_240820_TY1_0558_3_V01_1,비은행예금취급기관 수신 동향에 대한 표에 대해 알려주세요,427.4688458442688,1435.6830512285233,1610.072374343872,864.2756397724152
MI3_240820_TY1_0558_4_V01_1,예금은행 여신 동향 표에 대해 알려주세요,439.68199014663696,1501.9970304965973,1599.9059391021729,1394.4585704803467
MI3_240820_TY1_0558_5_V01_1,"기간중 잔액 증감, 억원, % 차트(세로 막대형)에 대해 알려주세요",448.00156831741333,1727.5045595169067,1583.936848640442,928.2909541130066
MI3_240820_TY1_0558_6_V02-8_1,금융기관 중소기업대출 증감액 추이 차트(혼합형)에 대해 알려주세요,550.357346534729,1948.662664681673,1415.3783988952637,856.5554522871971
MI3_240820_TY1_0558_7_V02-4_1,전국 및 강원지역 가계대출 증감률 추이 꺾은선형 차트에 대해 알려주세요,472.29097604751587,2209.9360117316246,1525.8152484893799,645.3011199235916
MI3_240820_TY1_0559_1_V02-8_2,강원지역 금융기관 수신 및 여신 증감 추이 혼합형 차트에 대해 알려주세요,434.914071559906,2290.383664816618,1589.723391532898,654.9015770554543
MI3_240820_TY1_0559_2_V01_1,나. 수신 예금은행 수신 동향 표에 대해 알려주세요,442.9774785041809,1674.0903173089027,1617.8702974319458,1141.4712952375412
MI3_240820_TY1_0559_3_V01_1,기간중 잔액 증감에 대해 알려주세요,440.936017036438,1500.8023509681225,1590.3664064407349,850.5913854241371
MI3_240820_TY1_0559_4_V01_1,제목에 따른 여신 동향 표에 대해 알려주세요,431.6624855995178,1507.2479853630066,1606.0218238830566,1380.8524646759033
MI3_240820_TY1_0559_5_V01_1,2019.3월중 비은행예금취급기관 여신 동향에 대해 알려주세요,448.5825729370117,1685.6397834420204,1587.222728729248,958.7837318181992
MI3_240820_TY1_0559_6_V02-8_1,금융기관 중소기업대출 증감액 추이 차트(혼합형)에 대해 알려주세요,547.361044883728,1963.8364198207855,1423.078317642212,875.0646343231201
MI3_240820_TY1_0559_7_V02-4_1,금융기관 가계대출 동향 차트(꺾은선형)에 대해 알려주세요,449.6867847442627,2154.0336923897266,1575.5792808532715,719.5576571822166
MI3_240820_TY1_0588_1_V02-2_1,경기북부 섬유업체 기업연령 차트(가로 막대형)에 대해 알려주세요,343.97247314453125,1273.5813301801682,1801.699686050415,659.0292315483093
MI3_240820_TY1_0588_2_V02-2_1,제목에 따르면 경기도 내 여러 시군에서의 제품 형태 분포를 보여주는 차트에 대해 알려주세요,332.92961597442627,1706.7065137922764,1826.489315032959,579.3496558070183
MI3_240820_TY1_0588_3_V01_1,섬유업체 매출액에 대해 알려주세요,329.7155022621155,1605.320853292942,1821.4987802505493,873.2512744665146
MI3_240820_TY1_0588_4_V02-2_1,섬유업체 인력채용 유인책 차트(가로 막대형)에 대해 알려주세요,328.2218599319458,1050.7294664084911,1819.2285680770874,682.5173383355141
MI3_240820_TY1_0588_5_V02-2_2,섬유제품 유통방식 차트(가로 막대형)에 대해 알려주세요,328.561327457428,1045.2605319917202,1802.6658344268799,693.5411444306374
MI3_240820_TY1_0588_6_V02-1_1,섬유관련 산업 사업체수의 차트(세로 막대형)에 대해 알려주세요,381.266450881958,990.4171123504639,1728.922815322876,934.1880066394806
MI3_240820_TY1_0588_7_V02-1_2,섬유 주요 품목별 수출 추이에 대해 알려주세요.,430.04814863204956,1253.1005048155785,1667.3386907577515,967.072182059288
MI3_240820_TY1_0591_1_V01_1,사회성과연계채권의 흐름 본문 표에 대해 알려주세요,423.12273025512695,500.4396471977234,1591.378231048584,940.4239990711212
MI3_240820_TY1_0591_2_V01_1,전국 사회적경제 조직 현황 차트(세로 막대형)에 대해 알려주세요,290.9051179885864,1324.8609409928322,1901.8985557556152,1393.8111137151718
MI3_240820_TY1_0591_3_V02-1_1,경기도 사회적경제조직의 추구가치 차트(세로 막대형)에 대해 알려주세요,385.49482822418213,1676.7036673426628,1667.8473377227783,1221.037699341774
MI3_240820_TY1_0591_4_V02-3_3,경기도 사회적기업 분야별 유형 차트(원형)에 대해 알려주세요,382.56083250045776,1113.6879981160164,1662.9871797561646,1280.6516040563583
MI3_240820_TY1_0591_5_V02-2_2,사회적기업의 주요 자금조달방법과 관련된 차트(가로 막대형)에 대해 알려주세요,310.96851348876953,495.0644910335541,1859.6984481811523,542.2678842544556
MI3_240820_TY1_0599_1_V01_1,I 실물동향 1 생산 제조업 업종별 생산 증감률에 대해 알려주세요,278.93380641937256,1057.679590165615,1918.4912967681885,1216.8840650320053
MI3_240820_TY1_0599_2_V02-4_1,제목에 대한 차트(꺾은선형) 데이터의 시각적 표현에 대해 알려주세요,314.7553539276123,2039.7666427493095,1820.7988548278809,1053.9292441606522
MI3_240820_TY1_0599_3_V01_1,2 수요 소비 관련지표 차트(세로 막대형)에 대해 알려주세요,345.0463080406189,2370.7039279341698,1775.7319355010986,633.5693246126175
MI3_240820_TY1_0599_4_V01_1,설비투자에 대한 표에 대해 알려주세요,304.0646767616272,1098.2792484760284,1916.5139150619507,748.969580411911
MI3_240820_TY1_0599_5_V02-8_1,건설수주액 및 건축허가·착공면적 증감률에 대한 혼합형 차트에 대해 알려주세요,303.86526823043823,2303.8094278275967,1834.3302536010742,758.0499184727669
MI3_240820_TY1_0599_6_V01_1,T01 T02 T03 V01에 대해 알려주세요,264.9451279640198,1192.3085173368454,1914.2768144607544,1892.419000864029
MI3_240820_TY1_0599_7_V02-8_1,2019년 8월중 경기지역 수출입 증감률 및 수출입차 혼합형에 대해 알려주세요,320.6056070327759,916.1863458156586,1896.7863655090332,1390.1242797374725
MI3_240820_TY1_0616_1_V02-1_1,II 경기지역 인구 추이에 대한 차트(세로 막대형)에 대해 알려주세요,312.6444911956787,2508.8747352957726,1810.5286502838135,714.9659205675125
MI3_240820_TY1_0616_2_V02-8_1,자연증가와 자연증가율 차트(혼합형)에 대해 알려주세요,297.2353410720825,2372.4917000234127,1804.5220041275024,716.8142512440681
MI3_240820_TY1_0616_3_V02-1_1,시·도별 생산가능인구 차트(세로 막대형)에 대해 알려주세요,306.7070984840393,1900.9810755550861,1814.1793489456177,683.4560617804527
MI3_240820_TY1_0616_4_V02-4_2,에 대한 차트(꺾은선형) (명)에 대해 알려주세요,329.9278450012207,1380.1902668476105,1769.344801902771,686.7848761081696
MI3_240820_TY1_0616_5_V02-1_1,전국 4년제 대학교 졸업 이상 차트(세로 막대형)에 대해 알려주세요,278.29943895339966,1333.395441532135,1799.1183137893677,1884.8621673583984
MI3_240820_TY1_0640_1_V01_2,미분양주택 현황 표에 대해 알려주세요,344.97565031051636,1497.5858980417252,1796.6946649551392,1336.3810818195343
MI3_240820_TY1_0640_2_V01_1,경남지역 수출입 증가율 세로 막대형에 대해 알려주세요,328.74358892440796,1744.5374920368195,1812.677354812622,1199.0246920585632
MI3_240820_TY1_0640_3_V02-4_1,비농림어업 취업자수 증감 꺾은선형 차트에 대해 알려주세요,363.25323820114136,1410.8559122681618,1751.8774127960205,741.062202334404
MI3_240820_TY1_0645_1_V02-4_1,경남지역 대형소매점 판매 꺾은선형 차트에 대해 알려주세요,339.07476902008057,1040.9930987656116,1785.417366027832,723.0478391051292
MI3_240820_TY1_0645_2_V02-8_1,전년동월대비 건설투자 비율의 혼합형에 대해 알려주세요,297.3374104499817,989.7350506782532,1843.8391876220703,1534.903474330902
MI3_240820_TY1_0645_3_V02-8_1,경남지역 수출입 증가율 혼합형에 대해 알려주세요,347.4035859107971,1137.502159446478,1789.153504371643,795.3023622632027
MI3_240820_TY1_0662_1_V02-1_1,제조업 생산지수 차트(세로 막대형)에 대해 알려주세요,371.99742794036865,1309.078228354454,1729.3763256072998,661.644777059555
MI3_240820_TY1_0662_2_V02-8_1,경남지역 소비 관련 주요지표 차트(혼합형)에 대해 알려주세요,310.69024324417114,1301.0490796864033,1784.8748683929443,776.190312564373
MI3_240820_TY1_0662_3_V02-4_1,경남·전국 제조업 설비투자실행BSI 꺾은선형 차트에 대해 알려주세요,295.6709671020508,1109.1542325615883,1830.73823928833,795.2729324102402
MI3_240820_TY1_0662_4_V01_1,건축착공면적 차트에 대해 알려주세요,314.64537620544434,841.9133424758911,1854.8529243469238,1351.6018044948578
MI3_240820_TY1_0663_1_V02-1_1,경남지역 승용차 신규 등록 대수 차트(세로 막대형)에 대해 알려주세요,308.23370456695557,1303.366798222065,1789.8559427261353,787.1569839715958
MI3_240820_TY1_0663_2_V02-4_1,경남·전국 기계류 수입액 꺾은선형 차트에 대해 알려주세요,296.37710094451904,1108.077115625143,1826.9040966033936,788.6726475358009
MI3_240820_TY1_0663_3_V01_2,미분양주택 현황에 대한 표에 대해 알려주세요,301.66083574295044,1873.9159870743752,1866.8712425231934,1350.2126945257187
MI3_240820_TY1_0663_4_V01_1,경남지역 수출입 증가율 세로 막대형에 대해 알려주세요,321.30908012390137,1672.3986496329308,1800.048246383667,1241.4740401506424
MI3_240820_TY1_0666_1_V02-1_1,경남지역 승용차 신규등록대수에 대해 알려주세요,310.7947516441345,1357.91084882617,1817.3058795928955,729.3027544617653
MI3_240820_TY1_0666_2_V02-4_2,경남·전국 제조업 설비투자실행BSI 꺾은선형에 대해 알려주세요,306.1164855957031,1176.672431230545,1826.2232398986816,690.8389821052551
MI3_240820_TY1_0666_3_V02-8_2,경남지역 건설투자 관련 지표 혼합형에 대해 알려주세요,303.5549211502075,686.2344646751881,1817.572546005249,842.5520696043968
MI3_240820_TY1_0666_4_V01_1,대외거래 표에 대해 알려주세요,287.7603316307068,1843.321381032467,1899.7587203979492,1248.9219361543655
MI3_240820_TY1_0670_1_V02-8_2,경남지역 승용차 신규등록대수 혼합형에 대해 알려주세요,305.31323432922363,1384.612455099821,1838.2388973236084,707.3308339715004
MI3_240820_TY1_0670_2_V02-4_1,나. 설비투자 경남·전국 기계류 수입액 차트(꺾은선형)에 대해 알려주세요,324.2564535140991,1311.1181928515434,1793.3693170547485,711.6793953180313
MI3_240820_TY1_0670_3_V02-4_1,건축허가면적 및 건축착공면적 차트(영역형)에 대해 알려주세요,332.8458762168884,2115.16503739357,1767.1613597869873,986.5037260055542
MI3_240820_TY1_0670_4_V01_1,경남지역 수출입 증가율 세로 막대형에 대해 알려주세요,315.069100856781,1623.1189097166061,1834.4366836547852,1066.2386591434479
MI3_240820_TY1_0675_1_V02-8_2,경남지역 승용차 신규등록대수에 대한 혼합형 차트에 대해 알려주세요,352.5427532196045,1286.5388030707836,1765.5756998062134,722.8708418011665
MI3_240820_TY1_0675_2_V01_1,나. 설비투자 관련 막대형 차트에 대해 알려주세요,323.7114429473877,1184.462298989296,1862.8901672363281,813.8848314285278
MI3_240820_TY1_0675_3_V01_2,2020년부터 2023년까지의 미분양주택 현황에 대해 알려주세요,317.3093056678772,1960.8410044312477,1847.405333518982,1114.7968710660934
MI3_240820_TY1_0675_4_V02-8_1,대외거래 경남지역 수출입 증가율 혼합형에 대해 알려주세요,332.8681230545044,1372.2343530356884,1810.6182289123535,666.2348409295082
MI3_240820_TY1_0683_1_V02-8_1,2023년 10월중 대형소매점 판매액지수와 소비 추세에 대해 알려주세요,325.9211230278015,1320.5644960999489,1838.131136894226,690.8896871805191
MI3_240820_TY1_0683_2_V02-4_2,나. 설비투자에 대한 경남·전국 제조업 설비투자실행 BSI 꺾은선형에 대해 알려주세요.,322.31772661209106,1192.6867144703865,1823.6402416229248,840.9131456613541
MI3_240820_TY1_0683_3_V02-4_2,[그림 2.6] 경남지역 미분양주택 통계에 대해 알려주세요,337.4307942390442,2046.727822303772,1815.2335977554321,1006.9124665260315
MI3_240820_TY1_0683_4_V02-8_2,대외거래에 대한 경남지역 수입과 관련된 혼합형 차트에 대해 알려주세요.,327.27662801742554,1216.1185229420662,1809.6993827819824,728.1515401601791
MI3_240820_TY1_0696_1_V02-4_1,2012년 3월말 현재 경북동해안지역 금융기관의 수신 추세와 관련된 꺾은선형 차트에 대해 알려주세요,387.74929761886597,2090.162338644266,1721.3933324813843,697.2953063845634
MI3_240820_TY1_0696_2_V02-4_1,예금은행의 요구불예금 회전율과 어음부도율에 대해 알려주세요,395.20753145217896,2175.7695990502834,1653.2925844192505,753.224886238575
MI3_240820_TY1_0696_3_V02-4_2,Ⅱ. 실물동향 경북동해안지역 수출 및 수입 꺾은선형에 대해 알려주세요,282.0855402946472,2008.5220185518265,1870.746774673462,794.6723124980927
MI3_240820_TY1_0696_4_V02-4_1,경북동해안지역 어음부도율 차트(꺾은선형)에 대해 알려주세요,287.18834400177,1383.2426339685917,1927.6960182189941,557.3135437369347
MI3_240820_TY1_0700_1_V02-4_1,포스코 관련 자료 차트(꺾은선형)에 대해 알려주세요,311.80938482284546,1361.619323939085,1869.6264505386353,500.8923860192299
MI3_240820_TY1_0700_2_V02-4_1,O 소비자물가는 1%대 초반의 낮은 물가 상승세가 이어졌으며에 대해 알려주세요,298.04701805114746,788.6411267518997,1898.7748336791992,988.6751577854156
MI3_240820_TY1_0700_3_V02-4_2,울릉군 관광객수 월별 증감률 추이에 대해 알려주세요,303.9715504646301,1685.6623654961586,1859.604139328003,522.5327371358871
MI3_240820_TY1_0700_4_V01_1,예대율 표에 대해 알려주세요,252.1030855178833,2013.3346620202065,1979.5153331756592,1177.3972524404526
MI3_240820_TY1_0711_1_V02-4_1,"포항 철강산단 철강생산액 증감률 (전년동월대비, %)에 대해 알려주세요",284.4510221481323,2240.005480468273,1900.0379514694214,707.1261841058731
